grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-7386_4082,40.82377531825778,-73.86560356499444,9,16.22222222222222,7,0,1.4611412,0
-7386_4083,40.834292366399374,-73.86417657420624,48,13.895833333333334,19,0,1.651709,0
-7386_4084,40.8457828242016,-73.866260444128,25,15.32,12,0,2.2063818,0
-7386_4085,40.85578056574967,-73.86669849898901,30,12.3,16,0,5.761286,0
-7386_4086,40.86513603962548,-73.86532924871645,31,16.64516129032258,17,0,4.59293,0
-7386_4087,40.87450231101318,-73.86439370565046,22,17.0,10,0,3.0488887,0
-7386_4088,40.8847548339095,-73.86214935404749,20,13.9,9,0,1.815179,0
-7386_4089,40.898160412984616,-73.86704534952,13,20.384615384615383,5,0,2.8124132,0
-7386_4090,40.900914859253334,-73.86383365555001,3,19.0,3,0,2.8644772,0
-7387_4064,40.64926650947,-73.87256930596,1,18.0,1,0,3.3880725,0
-7387_4065,40.653073841849995,-73.87505906963625,8,15.0,6,0,3.0267558,0
-7387_4066,40.664774407088,-73.87348962088599,5,10.6,4,0,1.1994009,0
-7387_4067,40.67554442691294,-73.87365411981,17,18.764705882352942,11,0,1.0846033,0
-7387_4068,40.68297633383704,-73.87449993816816,27,16.59259259259259,13,0,1.8559649,0
-7387_4070,40.70636966596917,-73.87291375359084,12,14.083333333333334,9,0,22.952831,0
-7387_4071,40.71425469103,-73.87659168891062,16,19.75,11,0,36.15362,0
-7387_4072,40.725092499172,-73.875769639226,10,19.7,8,0,46.20112,0
-7387_4073,40.735338089498235,-73.87449465891098,51,17.19607843137255,19,0,67.97822,0
-7387_4074,40.74570658729039,-73.87640380121552,76,16.907894736842106,19,0,61.942707,0
-7387_4075,40.75302255874552,-73.87374374856255,67,16.134328358208954,23,0,51.9737,0
-7387_4076,40.76217491504167,-73.87568610672832,18,20.22222222222222,9,0,45.923676,0
-7387_4077,40.77369730858333,-73.87615202571,6,6.333333333333333,5,0,36.85362,0
-7387_4080,40.8075460589325,-73.872995662395,4,14.0,2,0,2.9742725,0
-7387_4081,40.81035473741,-73.87815162537,1,12.0,1,0,2.0952318,0
-7387_4082,40.82772143145475,-73.8761204211175,40,15.6,14,0,2.1256204,0
-7387_4083,40.836582169035005,-73.87627358270333,12,12.666666666666666,8,0,2.8244286,0
-7387_4084,40.84072898116,-73.87732597952333,3,19.666666666666668,3,0,3.3522458,0
-7387_4087,40.87505814014172,-73.87704049492686,35,13.771428571428572,13,0,4.427066,0
-7387_4088,40.883184279588,-73.87881324441,5,24.6,4,0,2.9795582,0
-7387_4089,40.89583320317333,-73.87486790796333,3,15.666666666666666,2,0,2.2900612,0
-7388_4063,40.63322230003125,-73.888790327205,8,9.75,7,0,6.0605903,0
-7388_4064,40.648037053003996,-73.88198654084,5,12.8,5,0,1.5880272,0
-7388_4065,40.65661703366125,-73.8878379647425,16,11.5,10,0,0.94485545,0
-7388_4066,40.663962049975716,-73.88518183577428,14,18.0,7,0,0.7982065,0
-7388_4067,40.6773613834219,-73.8850341963081,21,15.285714285714286,11,0,1.7293805,0
-7388_4068,40.681026643559996,-73.88135490545,3,9.333333333333334,3,0,1.1862814,0
-7388_4070,40.7015383413009,-73.88440828962636,11,14.545454545454545,8,0,21.508627,0
-7388_4071,40.714425570625,-73.8863718197,2,17.0,2,0,27.375803,0
-7388_4072,40.72205519791,-73.88553261571,1,19.0,1,0,37.367935,0
-7388_4073,40.7353593205965,-73.88347375573001,20,17.75,13,1,64.87196,1
-7388_4074,40.74672157783503,-73.88511843281464,153,20.38562091503268,25,0,70.351234,0
-7388_4075,40.75520570304509,-73.88382712079597,57,16.210526315789473,18,0,65.11177,0
-7388_4076,40.764760145431,-73.884160434075,10,14.5,10,0,60.811256,0
-7388_4080,40.8091416973825,-73.882962810775,4,12.75,4,0,2.0723045,0
-7388_4081,40.815686985040834,-73.887244779395,12,11.583333333333334,7,0,1.4563938,0
-7388_4082,40.82731512883,-73.88393574688777,18,19.5,10,0,1.9825261,0
-7388_4083,40.836217878298335,-73.8858375069625,12,14.583333333333334,10,0,2.5511446,0
-7388_4084,40.84443077173905,-73.88599488485048,21,14.904761904761905,10,0,3.7714164,0
-7388_4085,40.854460585742224,-73.88662588417634,90,14.8,23,0,4.4095545,0
-7388_4086,40.86409180114,-73.88728014901136,22,14.727272727272727,11,0,4.0424576,0
-7388_4087,40.87394766103545,-73.88729913796182,22,16.40909090909091,13,0,3.5281467,0
-7388_4088,40.88142541689417,-73.8823871391325,24,20.416666666666668,15,0,3.317504,0
-7389_4063,40.63722205967812,-73.89602937246374,16,17.75,8,0,2.3557837,0
-7389_4064,40.64686798882375,-73.8965061232825,8,13.875,6,0,1.0835485,0
-7389_4065,40.653687785635455,-73.89194979069727,11,9.272727272727273,9,0,0.79266095,0
-7389_4066,40.66472428878333,-73.89474713565389,18,17.944444444444443,8,0,0.7202689,0
-7389_4067,40.67539094310334,-73.89458659355167,18,9.277777777777779,10,0,1.6422516,0
-7389_4068,40.680351227260005,-73.892752171305,2,7.5,2,0,2.3213637,0
-7389_4069,40.698086187924005,-73.896546650928,5,21.2,4,0,30.759018,0
-7389_4070,40.70463237804,-73.89673665614878,49,18.551020408163264,17,0,35.498993,0
-7389_4071,40.71048423381143,-73.89867853211715,7,21.428571428571427,7,0,35.51442,0
-7389_4072,40.72654616925167,-73.89420380375999,24,20.5,14,0,33.719536,0
